people_id,person_hash,party_id,state_id,party,role_id,role,name,first_name,middle_name,last_name,suffix,nickname,district,ftm_eid,votesmart_id,opensecrets_id,knowwho_pid,ballotpedia,bioguide_id,committee_sponsor,committee_id,state_federal
8955,zy55u68d,1,52,D,1,Rep,Nydia Velazquez,Nydia,M.,Velazquez,,,HD-NY-7,17658223,26975,N00001102,158981,Nydia_Velazquez,V000081,0,0,0
8957,0lt6ddgr,1,52,D,1,Rep,Frank Pallone,Frank,,Pallone,Jr.,,HD-NJ-6,17658803,26951,N00000781,158957,Frank_Pallone,P000034,0,0,0
8963,lghvcrvx,1,52,D,1,Rep,Kathy Castor,Kathy,,Castor,,,HD-FL-14,170335,53825,N00027514,248289,Kathy_Castor,C001066,0,0,0
8964,2drw2yg6,1,52,D,1,Rep,Gerald Connolly,Gerald,E.,Connolly,,Gerry,HD-VA-11,16577898,95078,N00029891,267105,Gerald_Connolly,C001078,0,0,0
8965,ykjgp489,1,52,D,1,Rep,Henry Cuellar,Henry,,Cuellar,,,HD-TX-28,6443275,5486,N00024978,199164,Henry_Cuellar,C001063,0,0,0
8967,klyveg3n,1,52,D,1,Rep,Diana DeGette,Diana,,DeGette,,,HD-CO-1,6006202,561,N00006134,158770,Diana_DeGette,D000197,0,0,0
8972,iojagoko,1,52,D,1,Rep,Bill Foster,Bill,,Foster,,,HD-IL-11,16623751,101632,N00029139,263138,Bill_Foster,F000454,0,0,0
8976,rffp6oz3,1,52,D,1,Rep,Henry Johnson,Henry,C.,Johnson,Jr.,Hank,HD-GA-4,17658662,68070,N00027848,248293,Hank_Johnson,J000288,0,0,0
8979,s3k15nh3,1,52,D,2,Sen,Ben Lujan,Ben,Ray,Lujan,,,SD-NM,9025644,102842,N00029562,266495,"Ben_Lujan,_Sr.",L000570,0,0,6103
8981,hdvrlylp,1,52,D,2,Sen,Edward Markey,Edward,J.,Markey,,,SD-MA,17658675,26900,N00000270,158881,Edward_Markey,M000133,0,0,0
8983,4guocnsd,1,52,D,1,Rep,Doris Matsui,Doris,O.,Matsui,,,HD-CA-7,17658638,28593,N00027459,232639,Doris_Matsui,M001163,0,0,0
8986,m2pvngcc,1,52,D,2,Sen,Christopher Murphy,Christopher,S.,Murphy,,,SD-CT,6384200,17189,N00027566,193324,Chris_Murphy_(Connecticut),M001169,0,0,0
8988,2vo8uaxr,1,52,D,1,Rep,Janice Schakowsky,Janice,D.,Schakowsky,,,HD-IL-9,6419995,6387,N00004724,158836,Jan_Schakowsky,S001145,0,0,0
8989,jzmzq7nk,1,52,D,1,Rep,Brad Sherman,Brad,,Sherman,,,HD-CA-32,369166,142,N00006897,158741,Brad_Sherman,S000344,0,0,0
8995,ugd19v5h,1,52,D,1,Rep,Debbie Wasserman Schultz,Debbie,,Wasserman Schultz,,,HD-FL-25,704716,24301,N00026106,226499,Debbie_Wasserman_Schultz,W000797,0,0,0
8997,ctbezjsi,1,52,D,2,Sen,Peter Welch,Peter,,Welch,,,SD-VT,9959484,51272,N00000515,210068,Peter_Welch,W000800,0,0,0
9004,mzzpsyfc,1,52,D,2,Sen,Tammy Baldwin,Tammy,,Baldwin,,,SD-WI,2924660,3470,N00004367,159127,Tammy_Baldwin,B001230,0,0,0
9019,lcudj1xk,1,52,D,1,Rep,Andre Carson,Andre,,Carson,,,HD-IN-7,17658782,84917,N00029513,263260,Andr%C3%A9_Carson,C001072,0,0,0
9021,qs5uninn,1,52,D,1,Rep,Yvette Clarke,Yvette,D.,Clarke,,,HD-NY-9,5418023,44741,N00026961,248335,Yvette_Clarke,C001067,0,0,0
9023,6f2n6oig,1,52,D,1,Rep,Emanuel Cleaver,Emanuel,,Cleaver,,,HD-MO-5,4396432,39507,N00026790,226522,Emanuel_Cleaver,C001061,0,0,0
9024,ria848mh,1,52,D,1,Rep,James Clyburn,James,E.,Clyburn,,,HD-SC-6,5019671,27066,N00002408,159060,James_Clyburn,C000537,0,0,0
9025,0flzaozy,1,52,D,1,Rep,Steve Cohen,Steve,,Cohen,,,HD-TN-9,6442808,24340,N00003225,198993,"Steve_Hobbs,_Missouri_Representative",C001068,0,0,0
9029,2qvf13k9,1,52,D,1,Rep,Joe Courtney,Joe,,Courtney,,,HD-CT-2,7236851,30333,N00024842,248833,Joe_Courtney,C001069,0,0,0
9032,fem2kor1,1,52,D,1,Rep,Danny Davis,Danny,K.,Davis,,,HD-IL-7,16565454,233,N00004884,158834,Danny_K._Davis,D000096,0,0,0
9035,g25cpbse,1,52,D,1,Rep,Rosa DeLauro,Rosa,L.,DeLauro,,,HD-CT-3,5349073,26788,N00000615,158778,Rosa_DeLauro,D000216,0,0,0
9037,x8u7gn7k,1,52,D,1,Rep,Lloyd Doggett,Lloyd,,Doggett,,,HD-TX-37,17658622,21689,N00006023,159080,Lloyd_Doggett,D000399,0,0,0
9047,qm3c1xjn,1,52,D,2,Sen,Kirsten Gillibrand,Kirsten,E.,Gillibrand,,,SD-NY,1577524,65147,N00027658,248345,Kirsten_Gillibrand,G000555,0,0,0
9050,mk25m4b8,1,52,D,1,Rep,Al Green,Al,,Green,,,HD-TX-9,11567524,49680,N00026686,226547,Al_Green_(Texas),G000553,0,0,0
9051,76g36sia,1,52,D,1,Rep,Raul Grijalva,Raul,M.,Grijalva,,,HD-AZ-7,17657668,28253,N00025284,211719,Raul_Grijalva,G000551,0,0,0
9057,xtyb5c1g,1,52,D,2,Sen,Martin Heinrich,Martin,,Heinrich,,,SD-NM,8939798,74517,N00029835,266934,Martin_Heinrich,H001046,0,0,0
9059,2l42ff6o,1,52,D,1,Rep,James Himes,James,A.,Himes,,,HD-CT-4,14257522,106744,N00029070,266938,Jim_Himes,H001047,0,0,0
9061,yqm2ur4v,1,52,D,2,Sen,Mazie Hirono,Mazie,K.,Hirono,,,SD-HI,6401094,1677,N00028139,248294,Mazie_Hirono,H001042,0,0,0
9065,2on8y3dn,1,52,D,1,Rep,Steny Hoyer,Steny,H.,Hoyer,,,HD-MD-5,5702081,26890,N00001821,158889,Steny_Hoyer,H000874,0,0,0
9070,w9iuhiap,1,52,D,1,Rep,Marcy Kaptur,Marcy,,Kaptur,,,HD-OH-9,3503114,27016,N00003522,159009,Marcy_Kaptur,K000009,0,0,0
9076,31giymui,1,52,D,1,Rep,Rick Larsen,Rick,,Larsen,,,HD-WA-2,17657616,56231,N00009759,124078,Rick_Larsen,L000560,0,0,0
9077,3lsd7um3,1,52,D,1,Rep,John Larson,John,B.,Larson,,,HD-CT-1,16565470,17188,N00000575,158776,John_Larson_(Connecticut),L000557,0,0,5717
9083,t7m0s2ft,1,52,D,1,Rep,Zoe Lofgren,Zoe,,Lofgren,,,HD-CA-18,761620,21899,N00007479,158733,Zoe_Lofgren,L000397,0,0,0
9085,6nc2hqqs,1,52,D,1,Rep,Stephen Lynch,Stephen,F.,Lynch,,,HD-MA-8,1819740,4844,N00013855,195035,Stephen_Lynch,L000562,0,0,0
9089,awr612hp,1,52,D,1,Rep,Betty McCollum,Betty,,McCollum,,,HD-MN-4,6428407,3812,N00012942,195933,Betty_McCollum,M001143,0,0,0
9095,dfoj059c,1,52,D,1,Rep,Gwen Moore,Gwen,,Moore,,,HD-WI-4,2653235,3457,N00026914,199871,Gwen_Moore,M001160,0,0,0
9099,rwffcw9q,1,52,D,1,Rep,Jerrold Nadler,Jerrold,,Nadler,,,HD-NY-12,17658246,26980,N00000939,158977,Jerrold_Nadler,N000002,0,0,0
9100,h8rinfel,1,52,D,1,Rep,Eleanor Norton,Eleanor,Holmes,Norton,,,HD-DC,18929695,775,N00001692,158782,Eleanor_Holmes_Norton,N000147,0,0,0
9107,n0hm1fke,1,52,D,2,Sen,Gary Peters,Gary,C.,Peters,,,SD-MI,363232,8749,N00029277,195614,Gary_Peters,P000595,0,0,0
9109,caxcxyw5,1,52,D,1,Rep,Chellie Pingree,Chellie,,Pingree,,,HD-ME-1,1656640,6586,N00013817,267137,Chellie_Pingree,P000597,0,0,0
9121,7ammm44v,1,52,D,1,Rep,Linda Sanchez,Linda,T.,Sanchez,,,HD-CA-38,17657762,29674,N00024870,211684,Linda_S%C3%A1nchez,S001156,0,0,0
9124,6xj4jdxx,1,52,D,2,Sen,Adam Schiff,Adam,B.,Schiff,,,SD-CA,15203357,9489,N00009585,193010,Adam_Schiff,S001150,0,0,0
9126,v86fk0xj,1,52,D,1,Rep,David Scott,David,,Scott,,,HD-GA-13,13011507,7826,N00024871,193670,David_Scott_(Georgia),S001157,0,0,12194
9127,yj5zsql5,1,52,D,1,Rep,Robert Scott,Robert,C.,Scott,,Bobby,HD-VA-3,17658728,173269,N00002147,159106,Robert_Scott_(Delaware),S000185,0,0,0
9137,bhtcm97e,1,52,D,1,Rep,Bennie Thompson,Bennie,G.,Thompson,,,HD-MS-2,8348996,26929,N00003288,158929,Bennie_Thompson,T000193,0,0,0
9138,btn7lzt9,1,52,D,1,Rep,Mike Thompson,Mike,,Thompson,,,HD-CA-4,1952480,3564,N00007419,158718,Mike_Thompson_(California),T000460,0,0,0
9140,tzyevmen,1,52,D,1,Rep,Dina Titus,Dina,,Titus,,,HD-NV-1,12996791,2629,N00030191,197530,Dina_Titus,T000468,0,0,0
9141,52gl0w7n,1,52,D,2,Sen,Chris Van Hollen,Chris,,Van Hollen,,,SD-MD,5552236,6098,N00013820,195215,Chris_Van_Hollen,V000128,0,0,0
9144,ijja8k71,1,52,D,1,Rep,Maxine Waters,Maxine,,Waters,,,HD-CA-43,1257359,26759,N00006690,158752,Maxine_Waters,W000187,0,0,0
9151,1m2s0603,1,52,D,1,Rep,Sanford Bishop,Sanford,D.,Bishop,Jr.,,HD-GA-2,5134027,26817,N00002674,158808,Sanford_Bishop_Jr.,B000490,0,0,0
9157,nyixi862,2,52,R,1,Rep,Mario Diaz-Balart,Mario,,Diaz-Balart,,,HD-FL-26,12999048,24312,N00025337,193508,Mario_Diaz-Balart,D000600,0,0,0
9160,o1zhlthv,1,52,D,1,Rep,James McGovern,James,P.,McGovern,,,HD-MA-2,17658594,552,N00000179,158877,James_J._McGovern,M000312,0,0,0
9161,7h209b0k,1,52,D,1,Rep,Gregory Meeks,Gregory,W.,Meeks,,,HD-NY-5,17658810,4360,N00001171,158975,Gregory_Meeks,M001137,0,0,21691
9167,aaq2jux5,1,52,D,1,Rep,Paul Tonko,Paul,D.,Tonko,,,HD-NY-20,4469600,4403,N00030196,197757,Paul_Tonko,T000469,0,0,0
9172,e1pw64ek,2,52,R,2,Sen,Marsha Blackburn,Marsha,,Blackburn,,,SD-TN,6654369,25186,N00003105,198986,Marsha_Blackburn,B001243,0,0,0
9175,gmwmkrf2,2,52,R,1,Rep,Vern Buchanan,Vern,,Buchanan,,,HD-FL-16,17658661,66247,N00027626,250707,Vern_Buchanan,B001260,0,0,0
9192,77p1skl0,2,52,R,1,Rep,Michael McCaul,Michael,T.,McCaul,,,HD-TX-10,15456789,49210,N00026460,226551,Michael_McCaul,M001157,0,0,0
9200,69y137x9,2,52,R,1,Rep,Pete Sessions,Pete,,Sessions,,,HD-TX-17,10838573,288,N00005681,159075,Pete_Sessions,S000250,0,0,0
9201,76ewpko5,1,52,D,1,Rep,Adam Smith,Adam,,Smith,,,HD-WA-9,17658734,845,N00007833,159125,Adam_Smith_(Washington),S000510,0,0,0
9209,nnqnietk,2,52,R,1,Rep,Gus Bilirakis,Gus,M.,Bilirakis,,,HD-FL-12,12998704,17318,N00027462,193559,Gus_Bilirakis,B001257,0,0,0
9210,jdd9osw6,2,52,R,2,Sen,John Boozman,John,,Boozman,,,SD-AR,9687692,27958,N00013873,209930,John_Boozman,B001236,0,0,0
9211,lvvhvgma,2,52,R,1,Rep,Ken Calvert,Ken,,Calvert,,,HD-CA-41,2378663,26777,N00007099,158760,Ken_Calvert,C000059,0,0,0
9212,l1ed938k,2,52,R,2,Sen,Shelley Capito,Shelley,Moore,Capito,,,SD-WV,6651319,11701,N00009771,200084,Shelley_Moore_Capito,C001047,0,0,19270
9213,86i58pyg,2,52,R,1,Rep,Tom Cole,Tom,,Cole,,,HD-OK-4,14964187,46034,N00025726,211693,Tom_Cole_(Oklahoma),C001053,0,0,0
9216,lkizgzxc,2,52,R,1,Rep,Robert Latta,Robert,E.,Latta,,,HD-OH-5,3428798,9926,N00012233,209172,Bob_Latta,L000566,0,0,654
9217,gnqvmela,2,52,R,1,Rep,Tom McClintock,Tom,,McClintock,,,HD-CA-5,2481759,9715,N00006863,193067,Tom_McClintock,M001177,0,0,0
9220,ahue4yxo,2,52,R,1,Rep,Mike D. Rogers,Mike,D.,Rogers,,,HD-AL-3,6571477,5705,N00024759,192661,Mike_Rogers_(Alabama),R000575,0,0,0
9222,js7du00v,2,52,R,1,Rep,Michael Simpson,Michael,K.,Simpson,,,HD-ID-2,7913824,2917,N00006263,158827,Michael_Simpson_(Idaho),S001148,0,0,0
9234,lvs1rvrk,1,52,D,1,Rep,Judy Chu,Judy,,Chu,,,HD-CA-28,1258090,16539,N00030600,209456,Judy_Chu,C001080,0,0,0
9237,td566tn1,2,52,R,1,Rep,Christopher Smith,Christopher,H.,Smith,,,HD-NJ-4,17658186,26952,N00009816,158955,Chris_Smith_(New_Jersey),S000522,0,0,0
9254,qxy4osah,2,52,R,1,Rep,John Carter,John,R.,Carter,,,HD-TX-31,17658461,49296,N00025095,211726,John_Carter_(Texas),C001051,0,0,0
9255,8t4a6t34,2,52,R,2,Sen,Bill Cassidy,Bill,,Cassidy,,,SD-LA,6673315,69494,N00030245,266763,Bill_Cassidy,C001075,0,0,0
9269,swa3u5tf,2,52,R,1,Rep,Virginia Foxx,Virginia,,Foxx,,,HD-NC-5,6285984,6051,N00026166,196515,Virginia_Foxx,F000450,0,0,0
9273,qxalf223,2,52,R,1,Rep,Sam Graves,Sam,,Graves,,,HD-MO-6,3836803,9425,N00013323,195969,Sam_Graves,G000546,0,0,0
9274,e9i9kjv8,2,52,R,1,Rep,Brett Guthrie,Brett,,Guthrie,,,HD-KY-2,6573540,18829,N00029675,194385,Brett_Guthrie,G000558,0,0,0
9279,wchtw30t,2,52,R,1,Rep,Darrell Issa,Darrell,E.,Issa,,,HD-CA-48,61054,16553,N00007017,205554,Darrell_Issa,I000056,0,0,0
9294,pxa5pays,2,52,R,1,Rep,Frank Lucas,Frank,D.,Lucas,,,HD-OK-3,17658609,27032,N00005559,159025,Frank_Lucas,L000491,0,0,0
9296,ca5denhm,2,52,R,2,Sen,Cynthia Lummis,Cynthia,M.,Lummis,,,SD-WY,6365823,15546,N00029788,240578,Cynthia_Lummis,L000571,0,0,0
9305,t3dzh81l,2,52,R,2,Sen,Jerry Moran,Jerry,,Moran,,,SD-KS,19889609,542,N00005282,158858,Jerry_Moran,M000934,0,0,0
9307,4cughglp,1,52,D,1,Rep,Richard Neal,Richard,E.,Neal,,,HD-MA-1,17441075,26895,N00000153,158876,Richard_Neal,N000015,0,0,0
9312,pf1tkip8,1,52,D,1,Rep,Mike Quigley,Mike,,Quigley,,,HD-IL-5,8785226,83310,N00030581,277349,Mike_Quigley,Q000023,0,0,0
9324,88p7q4un,2,52,R,1,Rep,Adrian Smith,Adrian,,Smith,,,HD-NE-3,6558263,21284,N00027623,196871,Adrian_Smith,S001172,0,0,0
9329,s48rqguv,2,52,R,1,Rep,Glenn Thompson,Glenn,,Thompson,,,HD-PA-15,4811486,24046,N00029736,267269,Glenn_Thompson_(Pennsylvania),T000467,0,0,0
9333,ftinbgg3,2,52,R,1,Rep,Michael Turner,Michael,R.,Turner,,,HD-OH-10,17658265,45519,N00025175,211690,Michael_Turner_(Ohio),T000463,0,0,0
9337,2w1xowbw,2,52,R,1,Rep,Joe Wilson,Joe,,Wilson,,,HD-SC-2,6644962,3985,N00024809,198713,Joe_Wilson_(South_Carolina),W000795,0,0,0
9340,vgqv6s3v,1,52,D,1,Rep,Jim Costa,Jim,,Costa,,,HD-CA-21,732074,3577,N00026341,193005,Jim_Costa,C001059,0,0,0
9346,qg8ps5s1,2,52,R,1,Rep,Robert Aderholt,Robert,B.,Aderholt,,,HD-AL-4,6307650,441,N00003028,158703,Robert_Aderholt,A000055,0,0,0
9360,evhmkp91,1,52,D,1,Rep,John Garamendi,John,,Garamendi,,,HD-CA-8,12997062,29664,N00030856,240331,John_Garamendi,G000559,0,0,0
9365,n0dre2k1,2,52,R,1,Rep,Jim Jordan,Jim,,Jordan,,,HD-OH-4,13004893,8158,N00027894,197920,Jim_Jordan_(Ohio),J000289,0,0,0
9381,ms77q5ej,2,52,R,1,Rep,Harold Rogers,Harold,,Rogers,,,HD-KY-5,17657470,26875,N00003473,158866,Hal_Rogers,R000395,0,0,0
9384,lc8gvmwa,2,52,R,1,Rep,Steve Scalise,Steve,,Scalise,,,HD-LA-1,6627583,9026,N00009660,194976,Steve_Scalise,S001176,0,0,0
9389,8gue0k26,2,52,R,1,Rep,Robert Wittman,Robert,J.,Wittman,,,HD-VA-1,6666723,58133,N00029459,241260,Rob_Wittman,W000804,0,0,0
9394,i3785rxp,1,52,D,1,Rep,Nancy Pelosi,Nancy,,Pelosi,,,HD-CA-11,2022063,26732,n00007360,158725,Nancy_Pelosi,P000197,0,0,0
9405,i4x14koe,1,52,D,2,Sen,Richard Durbin,Richard,,Durbin,,,SD-IL,3414130,26847,N00004981,165219,Dick_Durbin,D000563,0,0,0
9408,r7nps3ip,1,52,D,2,Sen,Amy Klobuchar,Amy,,Klobuchar,,,SD-MN,17659011,65092,N00027500,248506,Amy_Klobuchar,K000367,0,0,0
9414,5pzkxb3w,1,52,D,2,Sen,Charles Schumer,Charles,E.,Schumer,,Chuck,SD-NY,19890086,26976,N00001093,165260,Chuck_Schumer,S000148,0,0,0
9417,9kl7g1rn,1,52,D,2,Sen,Ron Wyden,Ron,,Wyden,,,SD-OR,5397600,27036,N00007724,165265,Ron_Wyden,W000779,0,0,0
9422,cleoh36j,1,52,D,2,Sen,Jeanne Shaheen,Jeanne,,Shaheen,,,SD-NH,2227644,1663,N00024790,209675,Jeanne_Shaheen,S001181,0,0,0
9427,ajo63a1r,1,52,D,2,Sen,Maria Cantwell,Maria,,Cantwell,,,SD-WA,3465258,27122,N00007836,205537,Maria_Cantwell,C000127,0,0,0
9431,y4pijgni,1,52,D,2,Sen,Patty Murray,Patty,,Murray,,,SD-WA,18930579,53358,N00007876,165286,Patty_Murray,M001111,0,0,0
9434,tz8vuv7x,3,52,I,2,Sen,Bernard Sanders,Bernard,,Sanders,,,SD-VT,9960190,27110,N00000528,159116,Bernie_Sanders,S000033,0,0,0
9443,jgbb1oef,1,52,D,2,Sen,Sheldon Whitehouse,Sheldon,,Whitehouse,,,SD-RI,373538,2572,N00027533,248425,Sheldon_Whitehouse,W000802,0,0,0
9444,0ie58qto,2,52,R,2,Sen,John Cornyn,John,,Cornyn,,,SD-TX,6646197,15375,N00024852,211675,John_Cornyn,C001056,0,0,0
9445,f2k79x2t,2,52,R,2,Sen,Mike Crapo,Mike,,Crapo,,,SD-ID,19890076,26830,N00006267,165218,Mike_Crapo,C000880,0,0,0
9459,f0qn5jvf,2,52,R,2,Sen,Susan Collins,Susan,M.,Collins,,,SD-ME,10045641,379,N00000491,165234,Susan_Collins_(Maine),C001035,0,0,0
9460,glri16zi,1,52,D,2,Sen,Jack Reed,Jack,,Reed,,,SD-RI,5584992,27060,N00000362,165269,Jack_Reed,R000122,0,0,0
9463,ldf3b0fy,1,52,D,2,Sen,Michael Bennet,Michael,F.,Bennet,,,SD-CO,5995587,110942,N00030608,274906,Michael_Bennet,B001267,0,0,0
9469,58q1t500,1,52,D,2,Sen,Jeff Merkley,Jeff,,Merkley,,,SD-OR,13005237,23644,N00029303,198129,Jeff_Merkley,M001176,0,0,0
9473,2xdc4klw,1,52,D,2,Sen,Mark Warner,Mark,R.,Warner,,,SD-VA,6003122,535,N00002097,210000,Mark_Warner,W000805,0,0,0
9483,sjcjzxst,2,52,R,2,Sen,John Barrasso,John,,Barrasso,,,SD-WY,10154698,52662,N00006236,214311,John_Barrasso,B001261,0,0,0
9484,1zy2f3m5,2,52,R,2,Sen,Chuck Grassley,Chuck,,Grassley,,,SD-IA,6338995,53293,N00001758,165215,Chuck_Grassley,G000386,0,0,0
9488,vxlaliuo,2,52,R,2,Sen,Lindsey Graham,Lindsey,,Graham,,,SD-SC,8463292,21992,N00009975,159057,Lindsey_Graham,G000359,0,0,19507
9491,isieh7x3,2,52,R,2,Sen,Lisa Murkowski,Lisa,,Murkowski,,,SD-AK,6604204,15841,N00026050,192554,Lisa_Murkowski,M001153,0,0,0
9492,xyfooh2c,2,52,R,2,Sen,John Thune,John,,Thune,,,SD-SD,19897787,398,N00004572,159061,John_Thune,T000250,0,0,0
9493,cabmgf99,2,52,R,2,Sen,Roger Wicker,Roger,F.,Wicker,,,SD-MS,17659028,21926,N00003280,158928,Roger_Wicker,W000437,0,0,0
9496,gcopvn6m,2,52,R,2,Sen,James Risch,James,E.,Risch,,,SD-ID,6576171,2919,N00029441,213702,Jim_Risch,R000584,0,0,0
9497,qbqukfax,2,52,R,2,Sen,Mitch McConnell,Mitch,,McConnell,,,SD-KY,9284790,53298,N00003389,165225,Mitch_McConnell,M000355,0,0,0
9624,rsz1qtnd,1,52,D,2,Sen,Christopher Coons,Christopher,A.,Coons,,,SD-DE,5584171,122834,N00031820,286419,Chris_Coons,C001088,0,0,0
11047,73ahm40c,2,52,R,1,Rep,Eric Crawford,Eric,A.,Crawford,,Rick,HD-AR-1,17657353,119208,N00030770,283914,Rick_Crawford_(Arkansas),C001087,0,0,0
11054,2v8g0j52,2,52,R,1,Rep,Paul Gosar,Paul,A.,Gosar,,,HD-AZ-9,8461058,123491,N00030771,283933,Paul_Gosar,G000565,0,0,0
11058,eom7jyq1,2,52,R,1,Rep,Bill Huizenga,Bill,,Huizenga,,,HD-MI-4,6574786,38351,N00030673,288017,Bill_Huizenga,H001058,0,0,0
11061,r3ltpj5e,2,52,R,2,Sen,James Lankford,James,,Lankford,,,SD-OK,17657561,124938,N00031129,284972,James_Lankford,L000575,0,0,0
11074,68wregy0,2,52,R,2,Sen,Tim Scott,Tim,,Scott,,,SD-SC,6644860,11940,N00031782,272024,Tim_Scott,S001184,0,0,2297
11076,tmc0p2k2,2,52,R,1,Rep,Marlin Stutzman,Marlin,A.,Stutzman,,,HD-IN-3,7399460,34230,N00030891,212345,Marlin_Stutzman,S001188,0,0,5611
11077,t1xxilhf,2,52,R,1,Rep,Tim Walberg,Tim,,Walberg,,,HD-MI-5,200642,8618,N00026368,248304,Tim_Walberg,W000798,0,0,0
11080,t1iqdrnz,2,52,R,2,Sen,Todd Young,Todd,C.,Young,,,SD-IN,7157141,120345,N00030670,284637,Todd_Young,Y000064,0,0,0
11099,wdolqnr4,2,52,R,1,Rep,Steve Womack,Steve,,Womack,,,HD-AR-3,9604218,71815,N00031857,285713,Steve_Womack,W000809,0,0,0
